meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X266,0.430492384,0.354140805,0.302063012,0.297855038,0.330643035,0.365975974,0.37520495,0.357499119,0.33607183,0.334099002,0.353573448,0.375763479,0.380532001,0.36468338,0.342585597,0.331035598,0.33522872,0.349303015,0.368031745,0.394239873,0.432131314,0.473759782,0.495746236,0.474473346,8.676257864,7.959937659,7.561786142,7.340481997,7.217474744,7.14910375,7.111101171,7.089978237,7.078237499,7.071711656,222.6007415,218.9699048,211.9063594,218.9699048,211.9063594
X269,0.286005039,0.254741085,0.218737919,0.201029558,0.213957523,0.250134426,0.289790699,0.316228666,0.324940118,0.32003292,0.304885726,0.278715668,0.242649109,0.207074392,0.189471819,0.201754391,0.238346863,0.277664637,0.297797559,0.293237617,0.277459173,0.268825487,0.272902058,0.27774722,6.61526568,6.687894096,6.742855393,6.78444716,6.815921582,6.839739739,6.857764045,6.871403875,6.881725768,6.889536824,213.1017434,214.3287154,207.4150958,214.3289324,207.4150958
X270,0.405180618,0.370843248,0.348155692,0.337966096,0.34081997,0.356250344,0.379085095,0.398332358,0.402484254,0.388246723,0.364826089,0.348612273,0.351544594,0.372688028,0.400247065,0.422098974,0.435348432,0.446528632,0.462858708,0.48314174,0.496872642,0.492224823,0.465492605,0.42379872,8.618613315,8.378617524,8.232396473,8.142047156,8.084986658,8.047759904,8.02235025,8.003981319,7.989807305,7.978132658,247.0876525,237.9887618,223.000484,222.8789053,208.3780424
X271,0.317668766,0.2771258,0.252046502,0.237395241,0.232822609,0.242505381,0.26579454,0.290939357,0.301132759,0.288523227,0.262150427,0.240668254,0.235835895,0.242757433,0.246986906,0.241988248,0.23941015,0.260657932,0.316155269,0.391322169,0.453138113,0.472710309,0.444856576,0.388790347,7.785716466,7.500809639,7.301677226,7.162495871,7.065216633,6.997224407,6.949702007,6.916486761,6.89327134,6.877045183,215.1639242,212.0206666,205.1812444,212.0206193,205.1812444
X275,0.312608672,0.28173351,0.310036061,0.369292395,0.416782736,0.428500657,0.413043739,0.39668978,0.396447963,0.406786409,0.41012105,0.397573523,0.378183684,0.368624098,0.376107083,0.393220643,0.409350224,0.424667309,0.449549955,0.488436146,0.525627552,0.531277151,0.486356205,0.404610913,10.18819206,9.843975856,9.576325431,9.368209868,9.206386521,9.080558373,8.982718827,8.906642235,8.847487751,8.801491303,274.8159451,267.8646094,259.2210572,267.8617579,259.221056
X276,0.15169229,0.131471622,0.116573663,0.108174678,0.104877407,0.106016106,0.112934212,0.12669064,0.144644335,0.15994547,0.165370006,0.158611285,0.144364148,0.131177887,0.125681568,0.129003405,0.137949627,0.149041896,0.161168283,0.174517786,0.187542703,0.195764756,0.194265936,0.181761735,3.537881393,3.570534828,3.592031034,3.606182283,3.615498246,3.621631072,3.625668397,3.628326223,3.630075907,3.631227748,112.3571682,112.636855,109.0034087,112.6368556,109.0034087
X282,0.236912536,0.18613394,0.153397568,0.145006501,0.151190522,0.156951479,0.156972431,0.160195799,0.179566852,0.216917878,0.257917434,0.282503992,0.281425132,0.263704955,0.248521083,0.249497314,0.265768187,0.28665216,0.30336035,0.315266386,0.325265782,0.330909553,0.322550698,0.292002799,6.642831735,6.59235703,6.549316776,6.512615949,6.48132081,6.454635153,6.431880044,6.412476549,6.395931007,6.381822469,197.6144163,195.3209985,189.0044366,195.3044634,189.0043184
X283,0.302487289,0.271531447,0.238513423,0.21070921,0.194209112,0.191263992,0.198690213,0.209179039,0.215341741,0.213888257,0.206871301,0.199157678,0.194385549,0.192842626,0.192840253,0.193937261,0.198725855,0.211292907,0.233557799,0.262611113,0.291278358,0.31140761,0.317387114,0.307761977,5.137466225,5.119692184,5.112264757,5.109160978,5.10786397,5.107321975,5.107095485,5.10700084,5.10696129,5.106944762,158.3673718,158.3149198,153.2079869,158.3149198,153.2079869
X286,0.35367916,0.338969545,0.312160809,0.277631879,0.249746892,0.240920809,0.251450055,0.270193575,0.284510009,0.289496255,0.288451676,0.286045254,0.282807346,0.277117538,0.271773903,0.2763957,0.300827844,0.344620745,0.393203808,0.426203646,0.431911937,0.415354018,0.392610311,0.376488645,9.086686084,8.963394362,8.893122191,8.853069395,8.830240637,8.817229006,8.80981281,8.805585825,8.803176585,8.801803398,273.4661834,272.7994847,263.9995013,272.7994846,263.9995013
X289,0.205573046,0.218624749,0.209800195,0.180092937,0.160775315,0.186172435,0.262946451,0.362294799,0.44048984,0.46887008,0.448704935,0.402610765,0.355177258,0.321281985,0.308010926,0.32039339,0.359230388,0.412132326,0.451048279,0.446084679,0.38828799,0.301078023,0.226501069,0.194611371,6.644571678,7.298339427,7.564184596,7.674700164,7.723019597,7.746434833,7.75987808,7.769328406,7.777179909,7.784391222,240.7871025,249.1059775,247.277462,261.9341107,259.6917844
X296,0.30605736,0.252567117,0.204694567,0.185041716,0.19951581,0.232009168,0.256147023,0.254776198,0.230970192,0.202050659,0.183276403,0.176323501,0.171959216,0.162463659,0.150810625,0.148052171,0.162554155,0.192300781,0.227337919,0.258550586,0.282899641,0.300069415,0.305704531,0.290820367,6.002538576,5.347055386,5.013057615,4.842857687,4.756113281,4.71188973,4.689330689,4.677809784,4.671912846,4.668881336,147.3535227,144.5763355,139.8622136,144.4722393,139.7614754
X297,0.215471209,0.261480265,0.26643707,0.228879913,0.177424544,0.146568089,0.14958174,0.172668904,0.193313046,0.202863499,0.211119036,0.23030152,0.256997192,0.272050621,0.259097609,0.222508646,0.185537982,0.169552828,0.17488414,0.182796122,0.176907649,0.162301708,0.162111654,0.193658797,4.192033955,4.246734903,4.289183654,4.322124519,4.347687121,4.367524082,4.38291786,4.394863661,4.404133781,4.411327533,136.4338709,137.5233573,133.0875263,137.5237774,133.0875265
X299,0.238837021,0.233881973,0.230195985,0.24603706,0.292859787,0.354206158,0.391514678,0.375048186,0.311672156,0.241952329,0.20741127,0.217455497,0.246174311,0.260819033,0.253775463,0.247368927,0.268016409,0.316200654,0.362230003,0.371879648,0.336748956,0.280296256,0.235155613,0.215351284,5.62204333,5.601738407,5.593485457,5.59013104,5.588767635,5.588213478,5.58798824,5.587896692,5.587859482,5.587844359,173.2804893,173.2228541,167.6350201,173.2228541,167.6350201
X300,0.20055618,0.217338949,0.221408025,0.210087315,0.212309102,0.252193356,0.319909478,0.378786645,0.399355985,0.384341198,0.359955791,0.345177731,0.33361718,0.308188746,0.272145417,0.25989902,0.309911183,0.422082795,0.542550252,0.596709226,0.545961302,0.418867187,0.288399146,0.21511646,8.710669788,8.665895528,8.650810348,8.64821797,8.65088241,8.655758854,8.661566083,8.667764975,8.674128673,8.68056172,270.4549823,276.5327703,273.5446948,288.7929322,285.4093676
X302,0.017472678,0.009503885,0.005231365,0.019183621,0.025650203,0.023769372,0.0185745,0.016110821,0.018124779,0.021108134,0.020285624,0.014525393,0.007502376,0.004230375,0.006501492,0.011564815,0.014968722,0.014436109,0.010965213,0.006530664,0.001365863,0.005924348,0.015470324,0.023853141,0.262310638,0.307252117,0.329503961,0.337979216,0.338089666,0.333121211,0.325068971,0.315144331,0.304082817,0.292331021,6.354789043,-5.589711927,-17.13854734,-29.82995266,-40.59684489
X303,0.514369959,0.505852103,0.509592416,0.496723493,0.473587478,0.473083353,0.514912184,0.577302714,0.611576676,0.587150552,0.522574368,0.470716637,0.471264119,0.516380624,0.562700498,0.577041623,0.569797985,0.582354652,0.640951522,0.723413736,0.773114741,0.748179832,0.659101444,0.559026561,9.809529939,10.4324762,10.56214273,10.58306478,10.58001389,10.57167812,10.5621773,10.55241963,10.54260533,10.53277856,323.6464569,315.2408088,296.0770232,296.6517058,278.0875687
X305,0.418262904,0.401037411,0.375923766,0.361654222,0.381054226,0.438502963,0.508983731,0.552086702,0.541764375,0.486910424,0.424590797,0.391495512,0.398049889,0.426234233,0.45016495,0.458821161,0.460877722,0.470422083,0.490257212,0.509524551,0.516048694,0.508681,0.496303265,0.485686763,8.937340425,9.335448185,9.335448185,9.335448185,9.335448185,9.335448185,9.335448185,9.335448185,9.335448185,9.335448185,289.000786,289.3988937,280.0634456,289.3988937,280.0634456
X308,0.341534951,0.329940845,0.286514437,0.226922964,0.178871049,0.159471876,0.164345828,0.177531368,0.190240678,0.208377222,0.241449736,0.285694604,0.320917037,0.326619885,0.302439993,0.271908733,0.263899875,0.288059122,0.32716925,0.353697695,0.354731667,0.341638931,0.335851996,0.345416266,7.168470072,6.923514541,6.832998972,6.803086181,6.796954132,6.800153727,6.807015093,6.81531335,6.824175449,6.8332588,214.2327589,222.410663,223.678138,239.857489,240.5621632
X312,0.161188987,0.145974872,0.133989738,0.126944298,0.132927062,0.159140859,0.201436451,0.24191399,0.259310564,0.244646823,0.208595925,0.173612252,0.15726453,0.160923591,0.172718112,0.180559951,0.182488765,0.185356015,0.19472472,0.207030381,0.211891381,0.201751492,0.178809631,0.152504622,6.049823462,5.214096543,4.764550609,4.521149996,4.387790775,4.313172194,4.269909656,4.24338513,4.225795438,4.212975203,132.8510232,121.967512,111.2995124,108.0514803,97.832385
X313,0.178271661,0.137288655,0.11715965,0.115155673,0.118408773,0.117849316,0.116843845,0.126529872,0.153069089,0.189776424,0.221901899,0.239168381,0.243694813,0.245919939,0.253291792,0.263456502,0.268558498,0.265481386,0.260585996,0.263254141,0.27451078,0.282856521,0.272870243,0.239378214,4.966971748,5.433667678,5.675513747,5.802267072,5.870108463,5.907794905,5.930046088,5.944396504,5.954702794,5.962939039,184.1166875,191.8788792,191.2392329,203.3488688,202.3392228
X314,0.140637391,0.140066085,0.14424863,0.149516474,0.152995905,0.153475482,0.151276762,0.147800854,0.144909465,0.14392034,0.144454386,0.144134251,0.140021462,0.131302481,0.121197096,0.116034823,0.121424231,0.137980557,0.159913663,0.17791502,0.184562152,0.17850936,0.16467555,0.150658871,4.179995564,4.143416699,4.133422251,4.132797718,4.135475695,4.139317672,4.143569911,4.14796675,4.152414555,4.156880323,129.7934861,133.996576,133.7692301,142.4598329,141.9594788
X315,0.290553254,0.273715402,0.271184503,0.287655716,0.316490239,0.3429512,0.353980728,0.346842671,0.329749208,0.314449816,0.307451268,0.30706024,0.307654498,0.30615791,0.304521467,0.306662197,0.31380362,0.323129045,0.330617705,0.334451335,0.335172822,0.332844795,0.325194795,0.30987652,7.399886692,7.328316205,7.293897722,7.277511908,7.269878709,7.266493814,7.265170941,7.264848923,7.265012696,7.265412259,225.6095514,225.9346573,219.215529,227.1107694,220.353702
X320,0.187773046,0.180896657,0.184466818,0.184901205,0.180866292,0.181000724,0.192409207,0.212231942,0.230172904,0.238279656,0.237452972,0.234567141,0.234449285,0.236154956,0.237607121,0.242656508,0.260973989,0.298392877,0.346343476,0.382181746,0.383193187,0.34385011,0.281406631,0.224213598,4.965567432,5.464492754,5.655667802,5.731150987,5.763142392,5.778784031,5.788279339,5.795464071,5.801780193,5.807769781,179.8558388,186.6889818,185.9672515,197.6433379,196.5682413
X323,0.189521513,0.176348,0.171150823,0.172579231,0.181713408,0.199906606,0.224511996,0.247617956,0.260168454,0.258368542,0.246592783,0.233958962,0.227543778,0.228239271,0.232525267,0.237666927,0.244724208,0.256309248,0.271622286,0.28429098,0.285901548,0.272445225,0.24784507,0.221329295,5.80811587,5.93730311,5.98834782,6.009740241,6.019880682,6.0257514,6.030001911,6.033637612,6.037040014,6.040353888,187.5312786,190.990916,187.8125788,197.1550802,193.777899
X326,0.177712322,0.17210629,0.173794712,0.178092884,0.181834447,0.186102016,0.193727578,0.204557708,0.21383291,0.215806328,0.209218134,0.199084008,0.192725782,0.193656712,0.199128948,0.203594018,0.204509492,0.204639773,0.208553955,0.216904416,0.224411485,0.223905511,0.212786745,0.195773959,4.462931008,4.423138691,4.42258053,4.427362096,4.432870393,4.438477598,4.444098264,4.449720762,4.455343509,4.46096629,139.3966449,144.7392912,145.2151315,155.3719806,155.5048309
X329,0.391258484,0.374363935,0.338641859,0.294981208,0.263950455,0.256968956,0.265115112,0.267907005,0.254056992,0.23335506,0.22699754,0.245226568,0.274590067,0.288555742,0.272476744,0.239237993,0.220015887,0.237959886,0.288724566,0.345132533,0.380480629,0.388243783,0.38099522,0.372442147,5.710324732,4.939434025,4.939434025,4.939434025,4.939434025,4.939434025,4.939434025,4.939434025,4.939434025,4.939434025,153.8933455,153.1224548,148.1830208,153.1224548,148.1830208
X330,0.503035182,0.467045554,0.471427854,0.508290303,0.546602174,0.555892973,0.528693571,0.483490635,0.447390639,0.434884582,0.44061787,0.449668451,0.453021404,0.453412381,0.458383914,0.470403903,0.485182957,0.498705847,0.513147124,0.533194063,0.555926003,0.566474896,0.547522419,0.496371179,10.50054224,10.06898627,9.989009503,9.978284692,9.981200714,9.986803626,9.992935784,9.999172191,10.00542913,10.01169012,312.2060584,317.5448741,313.0312004,329.3862734,324.490619
X331,0.33758665,0.301465737,0.269958441,0.255419741,0.255246917,0.25555216,0.245574809,0.228000737,0.214791049,0.21322734,0.217175097,0.213376003,0.196956569,0.1801276,0.183944919,0.219606403,0.276697815,0.329953883,0.358811272,0.362013389,0.354458011,0.350485935,0.350297537,0.342195565,6.176540154,6.636685898,6.85796955,6.965686853,7.019409336,7.047460124,7.063305374,7.073347532,7.080630626,7.08660193,218.9526473,225.203384,222.3145775,234.2467428,231.066215
X333,0.365721015,0.367281054,0.350255513,0.32461312,0.302620514,0.292848944,0.297124454,0.311112049,0.326826521,0.335283692,0.328945781,0.304364607,0.264483953,0.218762506,0.179739622,0.157229412,0.1538028,0.164908426,0.183562278,0.205760128,0.232100593,0.264400677,0.300562561,0.332620776,5.996022914,6.249333775,6.353003955,6.397232624,6.417849443,6.429086969,6.436598773,6.442630615,6.448074575,6.453285011,200.3122283,205.8548344,203.841093,215.4167579,213.0945673
X337,0.39594087,0.346932324,0.316827084,0.299258116,0.28919857,0.28982348,0.307073867,0.339196156,0.373865341,0.397160933,0.405611547,0.408592032,0.417943765,0.43509764,0.44922204,0.449100315,0.437098705,0.430355065,0.446149637,0.484186276,0.522687358,0.533186615,0.501810228,0.438871564,7.50050206,7.651716737,7.701760112,7.718601895,7.724547843,7.726918082,7.728114874,7.728926573,7.729611895,7.730255745,239.4205788,240.3534932,233.17074,241.5327028,234.3119106
X341,0.302901376,0.300284243,0.289413292,0.269755361,0.243698367,0.216044328,0.193265426,0.181627294,0.184016841,0.19733027,0.213166833,0.222629825,0.222436657,0.217609867,0.218064383,0.231181635,0.255956602,0.283307294,0.302288324,0.30731792,0.300998441,0.290940831,0.283719036,0.280735851,5.188114085,5.113886577,5.045323215,4.98199178,4.923493035,4.869458206,4.819546662,4.773443764,4.730858882,4.691523562,142.3358665,131.6721294,126.5456524,130.684553,126.4619857
X347,0.197625585,0.173201491,0.160781502,0.155323958,0.152943661,0.15171498,0.152631082,0.160674036,0.182980148,0.222474741,0.27080866,0.308053915,0.313033648,0.278933897,0.222135268,0.175301797,0.16752672,0.20523494,0.267913499,0.321710481,0.340551911,0.319692017,0.273831124,0.224176187,5.343152226,5.268665151,5.243196337,5.234487974,5.231510388,5.230492284,5.230144171,5.230025144,5.229984446,5.22997053,162.3008617,162.1288623,156.898899,162.1288623,156.898899
X349,0.166920611,0.151797938,0.151102677,0.164868717,0.181339685,0.185331879,0.171826481,0.151814567,0.143827765,0.15806802,0.187541584,0.214489026,0.226222848,0.225743921,0.227577253,0.243222318,0.270059673,0.293675265,0.300542761,0.288651774,0.266726638,0.244440877,0.224445198,0.203937574,4.995135479,4.786549813,4.74316112,4.734524465,4.733198501,4.733410467,4.733945964,4.73454952,4.735167394,4.73578828,147.2605905,147.5225069,143.3325614,148.69812,144.4702515
X350,0.246913504,0.228686401,0.23049407,0.240629676,0.246796031,0.246647809,0.247947332,0.258648532,0.277002671,0.291685332,0.29207476,0.278831517,0.264557971,0.263805657,0.281696058,0.311272778,0.340919897,0.36370021,0.379592625,0.389765214,0.390548716,0.374851478,0.340380267,0.29599335,7.363940347,7.569479877,7.667970259,7.715164855,7.73777955,7.748616055,7.753808688,7.756296893,7.75748919,7.758060515,239.758432,240.516171,232.7575848,240.516171,232.7575848
X352,0.210410833,0.180983866,0.168431547,0.169299487,0.176787455,0.185816115,0.195224493,0.206333918,0.21994688,0.234505809,0.246570204,0.252771587,0.25168645,0.244744787,0.236167798,0.232039372,0.238286038,0.257620605,0.28669447,0.315682424,0.331788063,0.325584852,0.296543344,0.253915663,6.836564463,6.515591036,6.347347942,6.258864084,6.212032303,6.18695218,6.173231264,6.165442384,6.160751347,6.157678074,191.9857605,189.3312505,182.0297002,186.8634632,179.6415189
X353,0.152446227,0.15204777,0.15951088,0.170806371,0.188305449,0.214732873,0.245027644,0.265942852,0.265340461,0.242821486,0.211185653,0.186693471,0.176918101,0.177325597,0.179147269,0.180047707,0.186539782,0.205627175,0.234288942,0.258020958,0.261000916,0.238998626,0.203181929,0.171409949,4.778661199,5.101020232,5.241321014,5.302384324,5.328960995,5.340527998,5.345562321,5.347753417,5.34870705,5.349122102,164.8220552,165.8327006,160.4832587,165.8327006,160.4832587
X354,0.153938547,0.16701755,0.176247656,0.17111796,0.165900904,0.179933534,0.213985346,0.24723193,0.257332454,0.242399519,0.222210447,0.217804192,0.230980092,0.245116997,0.246233272,0.241481531,0.25402924,0.297449469,0.355092323,0.387222499,0.36247017,0.285701433,0.196159498,0.136759072,4.974306687,4.432474968,4.219400162,4.134252945,4.098885574,4.082888793,4.074429597,4.068903465,4.064518661,4.060577978,126.6341595,121.6768565,114.4049273,114.7599933,107.7111888
X357,0.263452358,0.249255595,0.239771844,0.24793934,0.278601303,0.318207776,0.341415918,0.330660072,0.29145089,0.249033476,0.228845633,0.238006193,0.263674327,0.288042241,0.304572734,0.320268621,0.34345469,0.370875232,0.387833329,0.38125763,0.352283884,0.31557924,0.286281823,0.267969813,7.212641069,7.5601168,7.717403048,7.788599283,7.820826538,7.83541433,7.842017552,7.845006526,7.846359497,7.846971924,242.1119841,243.2718304,235.424352,243.2718304,235.424352
X358,0.173742196,0.167557691,0.163767057,0.166544317,0.178735187,0.198432234,0.217468627,0.224713663,0.213279808,0.186574822,0.157809289,0.1422022,0.147128995,0.167545386,0.19009013,0.202506297,0.20113988,0.191400694,0.182031688,0.178540147,0.180675952,0.184588184,0.186552734,0.185043581,4.741612445,4.903780753,5.000249423,5.057635508,5.091772629,5.112079697,5.124159713,5.131345723,5.135620448,5.138163343,158.4107774,159.3988115,154.2569145,159.3988116,154.2569145
X363,0.366476646,0.338747818,0.31832128,0.309061306,0.311434428,0.321658663,0.334041597,0.345280389,0.356867784,0.37282386,0.394276521,0.415917953,0.428342702,0.425161983,0.409117618,0.391657241,0.385676326,0.396842928,0.420063447,0.443325595,0.455337962,0.451111474,0.432383293,0.404449149,8.16034863,8.274710186,8.309936454,8.32378842,8.331867225,8.33838671,8.344485025,8.350469583,8.356423415,8.362368949,260.1352648,266.049477,262.9045888,277.2866733,273.7792949
X364,0.318797719,0.288250682,0.273491035,0.264705445,0.260003464,0.265797537,0.285713166,0.311521384,0.327166297,0.322684516,0.303752854,0.28646873,0.282032689,0.286784073,0.288099791,0.280499265,0.275157959,0.291648808,0.338227991,0.3992718,0.443038647,0.444406275,0.403180647,0.342456965,7.748844102,7.126832972,6.899254028,6.817190224,6.788810313,6.780235631,6.778967554,6.780395053,6.782817012,6.78560585,212.4778812,213.7946947,209.6461232,219.4739599,215.1421862
X367,0.182284438,0.171941577,0.169151597,0.171813669,0.176676378,0.180520672,0.181487913,0.180015703,0.178522416,0.17963027,0.184023826,0.189734014,0.193753029,0.194911558,0.195593534,0.200516189,0.213134296,0.232321291,0.251991145,0.264156068,0.263342335,0.249396701,0.227098403,0.20333121,4.247500886,4.001070468,3.86100136,3.781387184,3.736135113,3.710414192,3.695794624,3.687484976,3.682761838,3.680077244,115.2956626,113.9727975,110.2962556,113.9727975,110.2962556
X368,0.363021627,0.278823227,0.209536632,0.16987879,0.167205792,0.200654116,0.260220292,0.327373391,0.380121852,0.402374058,0.392445476,0.36407551,0.337978899,0.329399041,0.340673099,0.363820304,0.38982233,0.415941548,0.444857963,0.477256734,0.505529381,0.515093482,0.492867859,0.436227166,8.575246799,7.920618535,7.70034004,7.626217643,7.6012759,7.592883153,7.590059044,7.589108748,7.588788979,7.588681379,236.7344109,235.2474311,227.6588043,235.2474311,227.6588043
X371,0.24964613,0.260462882,0.27314982,0.271955654,0.265707016,0.27783813,0.320287057,0.376791083,0.412632619,0.40280088,0.35302637,0.294942241,0.260799026,0.261215254,0.284510802,0.314226292,0.344742926,0.379545687,0.416718166,0.440413002,0.430556168,0.382760796,0.317716326,0.268098844,7.889519058,8.187551683,8.322465523,8.385366603,8.416475894,8.433549927,8.444427753,8.452570112,8.459504833,8.465906412,262.6295233,269.3126793,266.0970288,280.6211802,277.0407394
X376,0.311268914,0.271326738,0.242222004,0.228815042,0.233776725,0.255843373,0.288468007,0.321007506,0.342815732,0.348031037,0.337920863,0.319366073,0.300937988,0.289480625,0.288986012,0.301135746,0.325597818,0.359155697,0.394789282,0.422644912,0.433426023,0.422421367,0.391476754,0.347691436,7.514342175,7.272780235,7.198672338,7.176195944,7.169639213,7.167991031,7.167856312,7.168188244,7.168664058,7.169184237,222.8509312,222.8637667,216.1686721,223.8848222,217.1567902
X377,0.138288335,0.133630248,0.137249996,0.145065031,0.153768356,0.163150687,0.174326835,0.186240726,0.194628899,0.195012073,0.186950872,0.175209775,0.166331757,0.163629963,0.16522958,0.166853847,0.166422484,0.165820109,0.168120044,0.173209882,0.176495493,0.172385039,0.159480152,0.142550997,3.938394135,3.964318917,3.976495306,3.982032336,3.984363094,3.985145482,3.985180132,3.984853687,3.98435286,3.983767822,123.2761905,122.7378319,118.1712744,121.482802,116.9567294
X378,0.182999042,0.171466356,0.175604878,0.195018809,0.225778757,0.259492558,0.284487951,0.291031566,0.277970683,0.255010926,0.237171006,0.234532495,0.245241014,0.257772053,0.260847965,0.252739021,0.242130017,0.240047783,0.250002789,0.264713993,0.27175169,0.262866642,0.239385431,0.210352175,7.253719283,6.326926466,6.077194312,6.008402886,5.98796687,5.980453571,5.976393797,5.973256958,5.970366769,5.967542496,186.193581,181.781678,173.3555394,176.4864368,168.2311124
X379,0.455451733,0.414140275,0.384861095,0.363480197,0.349383027,0.348336934,0.36459206,0.392086005,0.415812427,0.423419694,0.415639476,0.404511419,0.400635944,0.402372922,0.398636728,0.38330155,0.366659729,0.370902006,0.411567479,0.481138076,0.550363729,0.587471044,0.579447717,0.538045393,9.552792647,9.716003872,9.748154725,9.76140048,9.771919226,9.782044609,9.79211325,9.802173707,9.812232983,9.822292088,306.1529083,316.028816,315.0383934,335.0505303,333.4465039
X383,0.219070378,0.187604524,0.169756976,0.16337386,0.163554158,0.170115689,0.187852728,0.218922597,0.255504951,0.281539803,0.283761817,0.262703299,0.23341313,0.214629162,0.215601106,0.23168722,0.251465537,0.267573783,0.280886039,0.295087217,0.308514741,0.312547044,0.298700907,0.267387532,5.964378195,5.68494716,5.558060917,5.497623924,5.466132546,5.447250016,5.433859963,5.422862459,5.41290716,5.403405852,166.6436192,157.001098,143.5634589,139.6967172,126.8172839
X386,0.417350689,0.412452727,0.409940717,0.423255765,0.455941428,0.488952096,0.489924703,0.43921023,0.349256568,0.258067258,0.201018058,0.185799613,0.192552121,0.197611437,0.197383378,0.209725239,0.252660991,0.322207649,0.391341079,0.431036083,0.433023523,0.413156948,0.394018742,0.385362708,7.300863259,7.655130513,7.814342622,7.887786355,7.923516576,7.942663657,7.954518908,7.963167843,7.970406918,7.977026058,247.3313226,254.3337536,251.7407814,265.9305281,262.9634665
X389,0.350720111,0.372879211,0.391220958,0.394429254,0.392906581,0.404699647,0.433738527,0.463108279,0.470374596,0.449456185,0.416919289,0.396378868,0.396796659,0.406461808,0.408271771,0.400019571,0.398072784,0.419749203,0.461937873,0.498464617,0.500828383,0.463633371,0.410507581,0.37441174,8.319014239,8.294845313,8.304999395,8.324745556,8.347172366,8.370348325,8.393733645,8.417177473,8.440637652,8.464102401,266.8436791,289.3032533,301.4427574,333.6784454,344.3864917
X393,0.151259743,0.157920211,0.157333389,0.153689792,0.166616107,0.210499481,0.276085795,0.333019151,0.35256592,0.330525336,0.289832213,0.261073789,0.259051001,0.275781862,0.293582213,0.303024683,0.307898605,0.314362781,0.318242407,0.305739381,0.267792785,0.212899777,0.163715145,0.139070263,7.312703968,7.422556413,7.472277723,7.494782537,7.504968645,7.509579071,7.511665838,7.512610349,7.513037852,7.513231348,232.5484997,232.9151317,225.4017404,232.9151317,225.4017404
X396,0.156960601,0.158305355,0.15672731,0.143096065,0.132093234,0.146686568,0.191445612,0.242367499,0.264983652,0.244384895,0.198475165,0.161679001,0.154851937,0.170101212,0.183938215,0.184043695,0.181970751,0.199045369,0.240326918,0.283941661,0.297863007,0.26855901,0.21362131,0.165954865,4.614466217,4.525983081,4.497573277,4.489206752,4.487527604,4.488079678,4.489376193,4.490921087,4.492548853,4.494204269,139.8336336,141.2347586,138.2061715,144.3913292,141.2609172
X397,0.442531891,0.410484954,0.394085487,0.395058214,0.408619114,0.427225083,0.444763505,0.458847773,0.470464496,0.48181117,0.49388812,0.505204045,0.512245305,0.511514733,0.502138191,0.487498513,0.474518303,0.470361158,0.478053255,0.493707128,0.507545055,0.50872066,0.491364994,0.458208409,12.05785838,11.89278603,11.84306951,11.83697249,11.84736931,11.86400295,11.88299491,11.90287863,11.92309955,11.94344797,374.5243206,393.6739922,399.6645769,432.2994668,437.0440685
X398,0.158756271,0.138173716,0.135148158,0.142625955,0.149239757,0.14974957,0.148877571,0.155599593,0.173661592,0.197139243,0.214737692,0.218443961,0.208758462,0.192757403,0.178149202,0.169379269,0.168364543,0.176871532,0.196046865,0.222698402,0.24693709,0.255824096,0.241976091,0.210205911,3.876266527,3.967821693,4.006242923,4.023229287,4.031568572,4.03641952,4.039863232,4.042739248,4.045386249,4.047940863,125.7007794,128.3459621,126.4860789,133.058601,131.0466971
X399,0.130658503,0.134154205,0.143188353,0.149737692,0.145582102,0.129310394,0.109486733,0.100032682,0.110277169,0.137308129,0.167158084,0.184397967,0.182780924,0.168751107,0.155606481,0.153571699,0.1636084,0.178758823,0.19036711,0.193456821,0.187867996,0.176291652,0.162396662,0.15039997,3.551175431,3.187035446,3.074767389,3.038686004,3.025649702,3.019584117,3.015627048,3.012307766,3.009181403,3.006113395,93.36541897,89.69919505,84.02159966,83.94544425,78.45345373
X402,0.280870581,0.220338168,0.197136065,0.20638442,0.228031896,0.247031719,0.266044632,0.2987081,0.350853314,0.409052973,0.44870186,0.454550793,0.434220165,0.411831758,0.407875667,0.424101481,0.446438589,0.460955523,0.465782144,0.467500452,0.467525434,0.45476409,0.414242699,0.344172437,7.979702007,7.949537385,7.930193312,7.917788277,7.909833134,7.904731632,7.901460123,7.899362159,7.898016769,7.897153992,244.9983794,244.7639596,236.8683478,244.7639594,236.8683478
